month,cluster_id,n_samples,n_benign,n_malicious,mal_ratio,age,birth_month,is_new,top_features
2021,13,1303,387,916,0.703,5,0,False,Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.102); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.102); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.102); Landroid/webkit/WebView;.canGoBack:()Z(-0.102); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.101); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.101); Landroid/webkit/WebView;.destroy:()V(+0.101); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.100); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.100); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.100)
2021,14,5205,4667,538,0.1034,5,0,False,Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.096); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.095); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.093); Ljava/io/File;.mkdirs:()Z(+0.092); Ljava/net/HttpURLConnection;.setReadTimeout:(I)V(+0.091); Ljava/net/HttpURLConnection;.disconnect:()V(+0.091); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.091); Ljava/io/File;.exists:()Z(-0.090); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.089); Ljava/net/HttpURLConnection;.setConnectTimeout:(I)V(-0.089)
2021,15,4683,2919,1764,0.3767,5,0,False,Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.121); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.118); Landroid/webkit/WebView;.onResume:()V(+0.118); Landroid/webkit/WebView;.onPause:()V(-0.117); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.117); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.116); Landroid/webkit/WebViewClient;.<init>:()V(-0.116); Landroid/webkit/WebViewClient;.shouldOverrideUrlLoading:(Landroid/webkit/WebView;Ljava/lang/String;)Z(-0.116); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.115)
2021,16,397,28,369,0.9295,5,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.436); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.391); Ljava/io/File;.exists:()Z(-0.385); Ljava/io/File;.mkdirs:()Z(+0.363); Ljava/io/File;.mkdir:()Z(+0.171); Ljava/io/File;.delete:()Z(+0.168); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.137); Ljava/net/HttpURLConnection;.getContentLength:()I(+0.109); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.094); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.092)
2021,17,757,664,93,0.1229,5,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.143); Landroid/webkit/WebView;.canGoBack:()Z(-0.143); Landroid/webkit/WebView;.goBack:()V(+0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.136); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.135); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.135); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.134); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.132); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.132); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V(-0.132)
2021,18,801,694,107,0.1336,3,0,False,Landroid/webkit/WebViewClient;.<init>:()V(-0.148); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.145); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.144); Ljavax/crypto/Cipher;.getInstance:(Ljava/lang/String;)Ljavax/crypto/Cipher;(+0.142); Ljavax/crypto/Cipher;.doFinal:([B)[B(+0.142); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.141); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.141); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.140)
2021,19,117,33,84,0.7179,4,0,False,Landroid/webkit/WebView;.goBack:()V(+0.297); Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.297); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.294); Landroid/webkit/WebView;.canGoBack:()Z(-0.288); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.275); Landroid/webkit/WebViewClient;.<init>:()V(-0.247); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.235); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.170); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.153); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.149)
2021,20,27,17,10,0.3704,3,1,False,Landroid/os/Process;.myPid:()I(-0.444); Landroid/os/Process;.killProcess:(I)V(+0.407); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.351); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.148); Landroid/webkit/WebView;.canGoForward:()Z(-0.144); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.133); Ljava/lang/StringBuilder;.indexOf:(Ljava/lang/String;)I(-0.128); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.124); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.124); Ljava/lang/StringBuilder;.indexOf:(Ljava/lang/String;I)I(-0.118)
2021,21,13,11,2,0.1538,1,2,False,Landroid/media/MediaPlayer;.start:()V(-0.418); Landroid/media/MediaPlayer;.stop:()V(+0.359); Landroid/os/Vibrator;.vibrate:(J)V(+0.231); Landroid/webkit/WebView;.canGoForward:()Z(-0.174); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.158); Ljava/lang/String;.getBytes:()[B(+0.152); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/io/FileOutputStream;.write:([BII)V(+0.139); Ljava/io/File;.exists:()Z(-0.138); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.134)
2021,22,8,7,1,0.125,0,3,False,Landroid/media/MediaPlayer;.start:()V(-0.550); Landroid/media/MediaPlayer;.stop:()V(+0.502); Landroid/content/Context;.startService:(Landroid/content/Intent;)Landroid/content/ComponentName;(+0.186); Landroid/os/PowerManager$WakeLock;.acquire:()V(-0.168); Landroid/os/PowerManager$WakeLock;.release:()V(+0.128); Landroid/media/MediaRecorder;.setAudioSource:(I)V(+0.105); Landroid/app/NotificationManager;.notify:(ILandroid/app/Notification;)V(+0.101); Landroid/content/Intent;.setFlags:(I)Landroid/content/Intent;(+0.099); Landroid/os/Handler;.sendMessage:(Landroid/os/Message;)Z(+0.090); Landroid/app/ActivityManager;.getRunningTasks:(I)Ljava/util/List;(-0.089)
2021,23,13,12,1,0.0769,0,4,True,Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.331); Landroid/os/PowerManager$WakeLock;.acquire:()V(-0.325); Landroid/os/PowerManager$WakeLock;.release:()V(+0.274); Landroid/location/LocationManager;.getLastKnownLocation:(Ljava/lang/String;)Landroid/location/Location;(-0.274); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.195); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.179); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.169); Ljava/io/File;.exists:()Z(-0.160); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.153); Ljava/io/File;.delete:()Z(+0.145)
2022,0,2826,650,2176,0.77,6,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.219); Ljava/io/File;.exists:()Z(-0.210); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.202); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.197); Ljava/lang/String;.getBytes:()[B(+0.186); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.185); Ljava/io/File;.delete:()Z(+0.183); Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.172); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.170); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.166)
2022,1,2560,2226,334,0.1305,6,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.193); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.192); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.192); Ljava/io/File;.exists:()Z(-0.190); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.190); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.187); Ljava/io/File;.delete:()Z(+0.186); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.182); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.182); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.182)
2022,2,4321,1793,2528,0.585,6,0,False,Ljava/io/File;.mkdirs:()Z(+0.093); Landroid/webkit/WebView;.canGoBack:()Z(-0.090); Landroid/webkit/WebView;.goBack:()V(+0.089); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.088); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.088); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.088); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.087); Ljava/io/File;.exists:()Z(-0.087); Landroid/app/Activity;.setContentView:(Landroid/view/View;)V(+0.086); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.085)
2022,3,531,335,196,0.3691,6,0,False,Ljava/net/Socket;.getInputStream:()Ljava/io/InputStream;(-0.111); Ljava/net/Socket;.getOutputStream:()Ljava/io/OutputStream;(+0.110); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.110); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.109); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.108); Ljava/io/File;.exists:()Z(-0.108); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.108); Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.108); Ljava/lang/String;.indexOf:(I)I(-0.108); Ljava/io/File;.delete:()Z(+0.108)
2022,4,13000,332,12668,0.9745,6,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.375); Ljava/io/File;.exists:()Z(-0.359); Ljava/io/File;.mkdir:()Z(+0.347); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.269); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.257); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.253); Ljava/io/File;.delete:()Z(+0.240); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.193); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.182); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.165)
2022,5,5836,5088,748,0.1282,6,0,False,Ljava/lang/String;.indexOf:(II)I(+0.121); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.120); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.119); Landroid/content/ContentResolver;.openInputStream:(Landroid/net/Uri;)Ljava/io/InputStream;(-0.119); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.118); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.118); Ljava/io/File;.exists:()Z(-0.118); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.118)
2022,6,1699,184,1515,0.8917,6,0,False,Ljava/lang/String;.getBytes:()[B(+0.123); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.121); Landroid/telephony/TelephonyManager;.getDeviceId:()Ljava/lang/String;(+0.121); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.121); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.121); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.121); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.120); Landroid/net/ConnectivityManager;.getActiveNetworkInfo:()Landroid/net/NetworkInfo;(+0.120); Ljava/io/File;.exists:()Z(-0.120); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.120)
2022,7,1421,830,591,0.4159,6,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.171); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.158); Landroid/webkit/WebViewClient;.<init>:()V(-0.158); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.151); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.150); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.150); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.147); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.143); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.142); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.140)
2022,8,6464,5392,1072,0.1658,6,0,False,Ljava/io/File;.mkdirs:()Z(+0.102); Ljava/net/HttpURLConnection;.addRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.101); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.100); Landroid/app/Activity;.startActivity:(Landroid/content/Intent;)V(+0.098); Landroid/webkit/WebView;.setVisibility:(I)V(-0.098); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.098); Ljava/lang/String;.valueOf:(F)Ljava/lang/String;(+0.098); Ljava/io/File;.exists:()Z(-0.097); Ldalvik/system/DexClassLoader;.loadClass:(Ljava/lang/String;)Ljava/lang/Class;(-0.097); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.097)
2022,9,3081,1484,1597,0.5183,6,0,False,Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.089); Ljava/io/File;.mkdirs:()Z(+0.089); Landroid/os/Process;.myPid:()I(-0.088); Landroid/app/NotificationManager;.notify:(ILandroid/app/Notification;)V(+0.087); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.087); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.087); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.087); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.087); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.087); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.086)
2022,10,819,370,449,0.5482,6,0,False,Landroid/os/Process;.killProcess:(I)V(+0.162); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.158); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.156); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.153); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.152); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.152); Landroid/os/Process;.myPid:()I(-0.152); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.150); Ljava/io/File;.exists:()Z(-0.148); Landroid/media/MediaPlayer;.start:()V(-0.147)
2022,11,1353,174,1179,0.8714,4,0,False,Ljava/net/HttpURLConnection;.getErrorStream:()Ljava/io/InputStream;(-0.085); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.084); Ljava/lang/StringBuffer;.append:(J)Ljava/lang/StringBuffer;(+0.082); Landroid/webkit/WebView;.stopLoading:()V(+0.081); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.079); Ljava/lang/StringBuffer;.append:(I)Ljava/lang/StringBuffer;(+0.077); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.076); Landroid/os/Handler;.obtainMessage:(ILjava/lang/Object;)Landroid/os/Message;(+0.076); Landroid/app/Activity;.setContentView:(I)V(+0.076); Landroid/webkit/WebView;.destroy:()V(+0.076)
2022,12,1011,844,167,0.1652,6,0,False,Landroid/os/Process;.myPid:()I(-0.111); Ljava/lang/String;.indexOf:(II)I(+0.108); Landroid/os/PowerManager$WakeLock;.release:()V(+0.107); Ljava/io/File;.mkdirs:()Z(+0.107); Ljava/net/ServerSocket;.close:()V(+0.106); Landroid/hardware/Camera;.open:()Landroid/hardware/Camera;(+0.104); Landroid/media/AudioRecord;.startRecording:()V(-0.102); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;I)V(+0.102); Landroid/media/AudioRecord;.getMinBufferSize:(III)I(+0.102); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.102)
2022,13,1303,387,916,0.703,5,0,False,Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.102); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.102); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.102); Landroid/webkit/WebView;.canGoBack:()Z(-0.102); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.101); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.101); Landroid/webkit/WebView;.destroy:()V(+0.101); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.100); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.100); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.100)
2022,14,5817,5272,545,0.0937,6,0,False,Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.096); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.094); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.092); Ljava/io/File;.mkdirs:()Z(+0.092); Ljava/net/HttpURLConnection;.setReadTimeout:(I)V(+0.091); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.090); Ljava/net/HttpURLConnection;.disconnect:()V(+0.090); Ljava/io/File;.exists:()Z(-0.090); Ljava/lang/String;.getBytes:()[B(+0.089); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.089)
2022,15,4693,2927,1766,0.3763,6,0,False,Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.121); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.118); Landroid/webkit/WebView;.onResume:()V(+0.117); Landroid/webkit/WebView;.onPause:()V(-0.117); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.117); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.116); Landroid/webkit/WebViewClient;.<init>:()V(-0.116); Landroid/webkit/WebViewClient;.shouldOverrideUrlLoading:(Landroid/webkit/WebView;Ljava/lang/String;)Z(-0.116); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.115)
2022,16,397,28,369,0.9295,5,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.436); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.391); Ljava/io/File;.exists:()Z(-0.385); Ljava/io/File;.mkdirs:()Z(+0.363); Ljava/io/File;.mkdir:()Z(+0.171); Ljava/io/File;.delete:()Z(+0.168); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.137); Ljava/net/HttpURLConnection;.getContentLength:()I(+0.109); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.094); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.092)
2022,17,761,668,93,0.1222,6,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.144); Landroid/webkit/WebView;.canGoBack:()Z(-0.143); Landroid/webkit/WebView;.goBack:()V(+0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.136); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.135); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.135); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.134); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.132); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.132); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.132)
2022,18,802,695,107,0.1334,4,0,False,Landroid/webkit/WebViewClient;.<init>:()V(-0.148); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.145); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.144); Ljavax/crypto/Cipher;.getInstance:(Ljava/lang/String;)Ljavax/crypto/Cipher;(+0.142); Ljavax/crypto/Cipher;.doFinal:([B)[B(+0.142); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.141); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.141); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.140)
2022,19,118,34,84,0.7119,5,0,False,Landroid/webkit/WebView;.goBack:()V(+0.297); Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.296); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.294); Landroid/webkit/WebView;.canGoBack:()Z(-0.288); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.275); Landroid/webkit/WebViewClient;.<init>:()V(-0.246); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.234); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.170); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.153); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.149)
2022,20,32,22,10,0.3125,4,1,False,Landroid/os/Process;.myPid:()I(-0.441); Landroid/os/Process;.killProcess:(I)V(+0.395); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.343); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.170); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.153); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.144); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.142); Landroid/webkit/WebView;.canGoForward:()Z(-0.139); Ljava/io/File;.delete:()Z(+0.132); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.131)
2022,21,13,11,2,0.1538,1,2,False,Landroid/media/MediaPlayer;.start:()V(-0.418); Landroid/media/MediaPlayer;.stop:()V(+0.359); Landroid/os/Vibrator;.vibrate:(J)V(+0.231); Landroid/webkit/WebView;.canGoForward:()Z(-0.174); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.158); Ljava/lang/String;.getBytes:()[B(+0.152); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/io/FileOutputStream;.write:([BII)V(+0.139); Ljava/io/File;.exists:()Z(-0.138); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.134)
2022,22,8,7,1,0.125,0,3,False,Landroid/media/MediaPlayer;.start:()V(-0.550); Landroid/media/MediaPlayer;.stop:()V(+0.502); Landroid/content/Context;.startService:(Landroid/content/Intent;)Landroid/content/ComponentName;(+0.186); Landroid/os/PowerManager$WakeLock;.acquire:()V(-0.168); Landroid/os/PowerManager$WakeLock;.release:()V(+0.128); Landroid/media/MediaRecorder;.setAudioSource:(I)V(+0.105); Landroid/app/NotificationManager;.notify:(ILandroid/app/Notification;)V(+0.101); Landroid/content/Intent;.setFlags:(I)Landroid/content/Intent;(+0.099); Landroid/os/Handler;.sendMessage:(Landroid/os/Message;)Z(+0.090); Landroid/app/ActivityManager;.getRunningTasks:(I)Ljava/util/List;(-0.089)
